repo,contributor_id,task_type,file_count,commit_count,core_status
matplotlib/matplotlib,pat8901,documentation,1,1,peripheral
matplotlib/matplotlib,pat8901,source,3,1,peripheral
matplotlib/matplotlib,Kaustbh,test,1,1,peripheral
matplotlib/matplotlib,prafulgulani,source,1,2,peripheral
matplotlib/matplotlib,prafulgulani,test,1,2,peripheral
matplotlib/matplotlib,kyracho,documentation,1,1,peripheral
matplotlib/matplotlib,kyracho,source,2,1,peripheral
matplotlib/matplotlib,chaoyihu,documentation,1,1,peripheral
matplotlib/matplotlib,chaoyihu,source,1,2,peripheral
matplotlib/matplotlib,chaoyihu,test,1,1,peripheral
matplotlib/matplotlib,bnavigator,test,1,1,peripheral
matplotlib/matplotlib,martinky24,source,3,2,peripheral
matplotlib/matplotlib,gdmcbain,source,1,3,peripheral
matplotlib/matplotlib,Impaler343,source,2,1,peripheral
matplotlib/matplotlib,DerWeh,source,1,1,peripheral
matplotlib/matplotlib,DerWeh,other,1,1,peripheral
matplotlib/matplotlib,landoskape,source,3,2,peripheral
matplotlib/matplotlib,landoskape,documentation,1,1,peripheral
matplotlib/matplotlib,landoskape,other,1,1,peripheral
matplotlib/matplotlib,landoskape,test,1,1,peripheral
matplotlib/matplotlib,nhansendev,documentation,1,1,peripheral
matplotlib/matplotlib,nhansendev,source,2,1,peripheral
btel/svg_utils,thawn,source,1,1,peripheral
btel/svg_utils,hartwork,config,8,14,core
btel/svg_utils,hartwork,source,9,5,core
btel/svg_utils,hartwork,documentation,8,3,core
btel/svg_utils,dependabot[bot],config,4,2,peripheral
btel/svg_utils,btel,config,7,16,core
btel/svg_utils,btel,source,15,78,core
btel/svg_utils,btel,documentation,59,39,core
btel/svg_utils,btel,other,8,13,core
btel/svg_utils,shervinsahba,source,4,5,core
btel/svg_utils,shervinsahba,other,1,1,core
btel/svg_utils,Jam-Iko,documentation,1,2,peripheral
btel/svg_utils,khushishikhu,documentation,5,13,core
btel/svg_utils,abhisht51,documentation,1,3,peripheral
btel/svg_utils,CSCreator,source,1,1,peripheral
btel/svg_utils,malfatti,source,1,1,peripheral
btel/svg_utils,fkrecinic,source,1,1,peripheral
btel/svg_utils,ziererf,source,1,2,peripheral
btel/svg_utils,technic,source,2,4,peripheral
btel/svg_utils,schlpbch,documentation,1,1,peripheral
btel/svg_utils,ErickMR19,source,1,2,peripheral
btel/svg_utils,sjmf,source,3,6,core
btel/svg_utils,CrazyPython,documentation,1,2,peripheral
btel/svg_utils,samuelba,source,1,2,peripheral
btel/svg_utils,brghena,source,1,1,peripheral
btel/svg_utils,bradjc,source,2,1,peripheral
btel/svg_utils,neurodroid,source,2,1,peripheral
btel/svg_utils,willwade,source,1,2,peripheral
btel/svg_utils,esc,documentation,1,1,peripheral
jackaudio/jack2,0EVSG,config,1,7,core
jackaudio/jack2,0EVSG,source,28,16,core
jackaudio/jack2,0EVSG,other,2,3,core
jackaudio/jack2,0EVSG,test,1,1,core
jackaudio/jack2,falkTX,config,10,55,core
jackaudio/jack2,falkTX,documentation,3,42,core
jackaudio/jack2,falkTX,source,223,125,core
jackaudio/jack2,falkTX,other,93,95,core
jackaudio/jack2,falkTX,test,4,4,core
jackaudio/jack2,sthibaul,source,2,1,peripheral
jackaudio/jack2,Dekker500,other,1,1,peripheral
jackaudio/jack2,thesamesam,source,12,1,peripheral
jackaudio/jack2,nphilipp,other,2,1,peripheral
jackaudio/jack2,nphilipp,source,37,1,peripheral
jackaudio/jack2,nphilipp,test,1,1,peripheral
jackaudio/jack2,agraef,source,2,1,peripheral
jackaudio/jack2,sletz,source,346,336,core
jackaudio/jack2,sletz,other,81,105,core
jackaudio/jack2,sletz,config,3,11,core
jackaudio/jack2,sletz,documentation,1,1,core
jackaudio/jack2,sletz,test,4,3,core
jackaudio/jack2,cclauss,config,2,1,peripheral
jackaudio/jack2,luzpaz,source,86,3,core
jackaudio/jack2,luzpaz,other,8,2,core
jackaudio/jack2,luzpaz,documentation,2,3,core
jackaudio/jack2,DaanDeMeyer,source,2,1,peripheral
jackaudio/jack2,Krasjet,source,3,2,peripheral
jackaudio/jack2,dvzrv,other,20,29,core
jackaudio/jack2,dvzrv,config,4,10,core
jackaudio/jack2,dvzrv,source,4,7,core
jackaudio/jack2,dvzrv,documentation,5,6,core
jackaudio/jack2,nick87720z,other,1,1,peripheral
jackaudio/jack2,Be-ing,source,1,1,peripheral
jackaudio/jack2,aditpape,source,1,1,peripheral
jackaudio/jack2,Biswa96,other,1,1,peripheral
jackaudio/jack2,amurzeau,other,2,1,peripheral
jackaudio/jack2,tartina,other,2,3,core
jackaudio/jack2,tartina,source,2,4,core
jackaudio/jack2,claudiocabral,source,3,1,peripheral
jackaudio/jack2,traud,source,6,1,peripheral
jackaudio/jack2,trap000d,source,1,1,peripheral
jackaudio/jack2,mekanix,other,6,2,peripheral
jackaudio/jack2,mekanix,source,7,2,peripheral
jackaudio/jack2,valpackett,other,3,3,core
jackaudio/jack2,valpackett,source,3,4,core
jackaudio/jack2,camille-sound4,source,6,1,peripheral
jackaudio/jack2,ihsinme,source,1,1,peripheral
jackaudio/jack2,p--b,documentation,1,1,peripheral
jackaudio/jack2,p--b,other,1,1,peripheral
jackaudio/jack2,p--b,source,5,1,peripheral
jackaudio/jack2,kraj,other,1,1,peripheral
jackaudio/jack2,kraj,source,1,1,peripheral
jackaudio/jack2,scopatz,source,1,1,peripheral
jackaudio/jack2,cme,source,11,1,peripheral
jackaudio/jack2,chzchzchz,source,2,1,peripheral
jackaudio/jack2,robertchin,source,2,1,peripheral
jackaudio/jack2,anokfireball,source,1,1,peripheral
jackaudio/jack2,lucianoiam,other,5,2,core
jackaudio/jack2,lucianoiam,config,1,1,core
jackaudio/jack2,lucianoiam,source,27,7,core
jackaudio/jack2,automaciej,source,1,2,peripheral
jackaudio/jack2,joshuarubin,other,1,1,peripheral
jackaudio/jack2,fps,source,2,2,peripheral
jackaudio/jack2,fps,other,1,1,peripheral
jackaudio/jack2,mxmilkiib,documentation,1,1,peripheral
jackaudio/jack2,davidebeatrici,source,1,1,peripheral
jackaudio/jack2,DeviLaxmii,source,2,4,peripheral
jackaudio/jack2,HenryHu,source,1,1,peripheral
jackaudio/jack2,BrunoVernay,source,1,1,peripheral
jackaudio/jack2,BrunoVernay,other,1,1,peripheral
jackaudio/jack2,kmatheussen,source,12,7,core
jackaudio/jack2,kmatheussen,other,1,1,core
jackaudio/jack2,imaami,source,1,1,peripheral
jackaudio/jack2,yasij,source,1,1,peripheral
jackaudio/jack2,7890,documentation,1,6,core
jackaudio/jack2,7890,source,49,44,core
jackaudio/jack2,7890,other,7,7,core
jackaudio/jack2,7890,config,1,3,core
jackaudio/jack2,7890,test,1,1,core
jackaudio/jack2,mgeier,source,1,2,peripheral
jackaudio/jack2,rncbc,source,26,4,peripheral
jackaudio/jack2,rncbc,other,2,1,peripheral
jackaudio/jack2,vikwil,source,3,2,peripheral
jackaudio/jack2,arre525,source,1,1,peripheral
jackaudio/jack2,shurizzle,source,5,1,peripheral
jackaudio/jack2,shurizzle,other,1,1,peripheral
jackaudio/jack2,trebmuh,other,2,3,peripheral
jackaudio/jack2,trebmuh,source,2,1,peripheral
jackaudio/jack2,l1n,source,3,1,peripheral
jackaudio/jack2,karllinden,other,20,96,core
jackaudio/jack2,karllinden,source,261,28,core
jackaudio/jack2,karllinden,test,1,5,core
jackaudio/jack2,karllinden,documentation,2,2,core
jackaudio/jack2,karllinden,config,3,5,core
jackaudio/jack2,mildsunrise,source,6,7,core
jackaudio/jack2,jamespthomas,source,2,3,peripheral
jackaudio/jack2,stratakis,other,1,1,peripheral
jackaudio/jack2,adiknoth,source,212,48,core
jackaudio/jack2,adiknoth,other,83,54,core
jackaudio/jack2,adiknoth,config,6,3,core
jackaudio/jack2,adiknoth,test,2,1,core
jackaudio/jack2,m-grabner,source,2,1,peripheral
jackaudio/jack2,sdrik,other,6,4,core
jackaudio/jack2,sdrik,source,18,9,core
jackaudio/jack2,y-fujii,source,4,4,peripheral
jackaudio/jack2,y-fujii,other,2,1,peripheral
jackaudio/jack2,fjapinteric,source,2,1,peripheral
jackaudio/jack2,schnitzeltony,source,2,3,peripheral
jackaudio/jack2,schnitzeltony,other,1,1,peripheral
jackaudio/jack2,EdwardBetts,source,1,1,peripheral
jackaudio/jack2,mseeber,source,6,8,core
jackaudio/jack2,mseeber,other,3,1,core
jackaudio/jack2,dehnhardt,source,1,3,peripheral
jackaudio/jack2,tpetazzoni,source,1,1,peripheral
jackaudio/jack2,tpetazzoni,other,1,1,peripheral
jackaudio/jack2,jcowgill,source,1,1,peripheral
jackaudio/jack2,tSed,source,1,1,peripheral
jackaudio/jack2,tSed,other,1,1,peripheral
jackaudio/jack2,gportay,source,2,4,peripheral
jackaudio/jack2,bkuhls,source,1,1,peripheral
jackaudio/jack2,bmwiedemann,other,1,1,peripheral
jackaudio/jack2,Jajcus,source,1,1,peripheral
jackaudio/jack2,andrewrk,source,1,1,peripheral
jackaudio/jack2,escitalopram,source,1,1,peripheral
jackaudio/jack2,maksqwe,source,1,1,peripheral
jackaudio/jack2,Vampouille,source,1,1,peripheral
jackaudio/jack2,nedko,source,424,80,core
jackaudio/jack2,nedko,other,124,49,core
jackaudio/jack2,nedko,config,6,8,core
jackaudio/jack2,nedko,test,2,3,core
jackaudio/jack2,mojofunk,other,3,3,peripheral
jackaudio/jack2,mojofunk,source,1,1,peripheral
jackaudio/jack2,KimJeongYeon,other,4,6,core
jackaudio/jack2,KimJeongYeon,source,48,5,core
jackaudio/jack2,KimJeongYeon,config,2,3,core
jackaudio/jack2,KimJeongYeon,documentation,1,1,core
jackaudio/jack2,KimJeongYeon,test,3,1,core
jackaudio/jack2,4c0n,source,1,1,peripheral
jackaudio/jack2,olafhering,other,1,1,peripheral
jackaudio/jack2,x42,source,17,9,core
jackaudio/jack2,x42,other,3,3,core
jackaudio/jack2,odurc,source,1,1,peripheral
jackaudio/jack2,smiszym,source,2,2,peripheral
jackaudio/jack2,Igevorse,source,1,1,peripheral
jackaudio/jack2,valentindavid,source,1,1,peripheral
jackaudio/jack2,flatmax,source,66,6,core
jackaudio/jack2,flatmax,other,11,9,core
jackaudio/jack2,flatmax,config,1,2,core
jackaudio/jack2,flatmax,documentation,1,1,core
jackaudio/jack2,flatmax,test,3,1,core
jackaudio/jack2,farwayer,other,1,1,peripheral
jackaudio/jack2,farwayer,source,1,1,peripheral
jackaudio/jack2,e9925248,source,1,1,peripheral
jackaudio/jack2,e9925248,other,2,2,peripheral
jackaudio/jack2,elboulangero,source,2,1,peripheral
jackaudio/jack2,agraf,source,1,1,peripheral
jackaudio/jack2,eliotb,other,1,1,peripheral
jackaudio/jack2,dmanam,source,1,1,peripheral
jackaudio/jack2,torbenh3,source,64,54,core
jackaudio/jack2,torbenh3,other,6,13,core
supercollider/supercollider,HotwheelsSisyphus,other,24,14,peripheral
supercollider/supercollider,dyfer,documentation,38,255,core
supercollider/supercollider,dyfer,other,1008,407,core
supercollider/supercollider,dyfer,source,574,237,core
supercollider/supercollider,dyfer,config,21,280,core
supercollider/supercollider,capital-G,other,572,89,core
supercollider/supercollider,capital-G,source,458,87,core
supercollider/supercollider,capital-G,documentation,31,43,core
supercollider/supercollider,capital-G,config,16,41,core
supercollider/supercollider,capital-G,test,2,3,core
supercollider/supercollider,lnihlen,source,12,40,core
supercollider/supercollider,lnihlen,other,15,13,core
supercollider/supercollider,lnihlen,documentation,3,1,core
supercollider/supercollider,xunil-cloud,source,9,6,peripheral
supercollider/supercollider,xunil-cloud,documentation,1,1,peripheral
supercollider/supercollider,xunil-cloud,other,1,2,peripheral
supercollider/supercollider,xunil-cloud,config,1,1,peripheral
supercollider/supercollider,LFSaw,other,85,58,core
supercollider/supercollider,LFSaw,source,10,6,core
supercollider/supercollider,dependabot[bot],config,8,7,peripheral
supercollider/supercollider,unthingable,other,1,2,peripheral
supercollider/supercollider,JordanHendersonMusic,source,74,34,core
supercollider/supercollider,JordanHendersonMusic,documentation,3,2,core
supercollider/supercollider,JordanHendersonMusic,other,51,27,core
supercollider/supercollider,JordanHendersonMusic,config,3,1,core
supercollider/supercollider,mtmccrea,other,359,204,core
supercollider/supercollider,mtmccrea,source,14,57,core
supercollider/supercollider,mtmccrea,documentation,3,3,core
supercollider/supercollider,prko,documentation,8,8,core
supercollider/supercollider,prko,other,257,90,core
supercollider/supercollider,prko,source,58,6,core
supercollider/supercollider,prko,config,1,1,core
supercollider/supercollider,dantepfer,other,3,1,peripheral
supercollider/supercollider,dantepfer,source,2,1,peripheral
supercollider/supercollider,tedmoore,other,81,4,peripheral
supercollider/supercollider,tedmoore,source,2,1,peripheral
supercollider/supercollider,telephon,other,956,952,core
supercollider/supercollider,telephon,source,755,218,core
supercollider/supercollider,telephon,documentation,34,49,core
supercollider/supercollider,telephon,config,11,13,core
supercollider/supercollider,telephon,test,20,5,core
supercollider/supercollider,josephine-wolf-oberholtzer,source,2,1,peripheral
supercollider/supercollider,josephine-wolf-oberholtzer,other,1,1,peripheral
supercollider/supercollider,jamshark70,other,406,312,core
supercollider/supercollider,jamshark70,source,47,50,core
supercollider/supercollider,jamshark70,config,4,2,core
supercollider/supercollider,jamshark70,documentation,5,3,core
supercollider/supercollider,martindupras,other,3,4,peripheral
supercollider/supercollider,passyur,source,10,4,peripheral
supercollider/supercollider,passyur,documentation,5,2,peripheral
supercollider/supercollider,passyur,other,21,3,peripheral
supercollider/supercollider,DSastre,other,2,2,peripheral
supercollider/supercollider,code2music,other,1,1,peripheral
supercollider/supercollider,armandiB,other,3,3,peripheral
supercollider/supercollider,armandiB,source,1,1,peripheral
supercollider/supercollider,wortsampler,documentation,1,2,peripheral
supercollider/supercollider,elgiano,source,93,49,core
supercollider/supercollider,elgiano,other,69,62,core
supercollider/supercollider,elgiano,documentation,5,6,core
supercollider/supercollider,elgiano,config,1,2,core
supercollider/supercollider,markk,other,1,1,peripheral
supercollider/supercollider,redFrik,documentation,19,10,core
supercollider/supercollider,redFrik,other,691,78,core
supercollider/supercollider,redFrik,source,63,8,core
supercollider/supercollider,redFrik,config,9,4,core
supercollider/supercollider,mxw,other,4,6,peripheral
supercollider/supercollider,djiamnot,documentation,1,1,peripheral
supercollider/supercollider,djiamnot,config,1,1,peripheral
supercollider/supercollider,djiamnot,source,1,1,peripheral
supercollider/supercollider,adcxyz,other,77,43,core
supercollider/supercollider,adcxyz,source,1,1,core
supercollider/supercollider,carltesta,other,1,1,peripheral
supercollider/supercollider,tremblap,other,4,1,peripheral
supercollider/supercollider,tremblap,source,9,1,peripheral
supercollider/supercollider,tremblap,test,1,1,peripheral
supercollider/supercollider,Spacechild1,source,64,54,core
supercollider/supercollider,Spacechild1,other,11,8,core
supercollider/supercollider,Spacechild1,documentation,4,3,core
supercollider/supercollider,paum3,other,16,22,core
supercollider/supercollider,paum3,source,4,3,core
supercollider/supercollider,SimonDeplat,other,297,5,peripheral
supercollider/supercollider,SimonDeplat,documentation,4,1,peripheral
supercollider/supercollider,SimonDeplat,config,8,1,peripheral
supercollider/supercollider,SimonDeplat,source,1,3,peripheral
supercollider/supercollider,nuss,other,15,18,core
supercollider/supercollider,nuss,config,2,2,core
supercollider/supercollider,nuss,source,9,1,core
supercollider/supercollider,nuss,documentation,1,1,core
supercollider/supercollider,cdbzb,other,7,4,peripheral
supercollider/supercollider,cdbzb,documentation,1,1,peripheral
supercollider/supercollider,lapnitnelav,documentation,1,1,peripheral
supercollider/supercollider,sonoro1234,documentation,6,13,core
supercollider/supercollider,sonoro1234,source,40,64,core
supercollider/supercollider,sonoro1234,other,8,5,core
supercollider/supercollider,juergenrmayer,other,1,1,peripheral
supercollider/supercollider,OzelotVanilla,other,3,2,peripheral
supercollider/supercollider,sadguitarius,source,3,3,peripheral
supercollider/supercollider,jpburstrom,source,1,1,peripheral
supercollider/supercollider,jpburstrom,other,3,3,peripheral
supercollider/supercollider,jpburstrom,documentation,1,2,peripheral
supercollider/supercollider,frenchy64,other,1,1,peripheral
supercollider/supercollider,frenchy64,source,2,1,peripheral
supercollider/supercollider,sonata-chen,source,1,1,peripheral
supercollider/supercollider,jrsurge,source,43,37,core
supercollider/supercollider,jrsurge,other,64,17,core
supercollider/supercollider,jrsurge,documentation,2,2,core
supercollider/supercollider,alexyuwen,other,1,1,peripheral
supercollider/supercollider,bgola,other,5,5,peripheral
supercollider/supercollider,bgola,source,4,6,peripheral
supercollider/supercollider,bgola,documentation,1,2,peripheral
supercollider/supercollider,silvanocerza,config,7,2,peripheral
supercollider/supercollider,muellmusik,other,350,251,core
supercollider/supercollider,muellmusik,source,522,211,core
supercollider/supercollider,muellmusik,documentation,29,32,core
supercollider/supercollider,muellmusik,test,7,2,core
supercollider/supercollider,muellmusik,config,4,1,core
supercollider/supercollider,joshpar,other,309,44,core
supercollider/supercollider,joshpar,source,219,46,core
supercollider/supercollider,joshpar,config,6,17,core
supercollider/supercollider,joshpar,documentation,28,35,core
supercollider/supercollider,joshpar,test,2,1,core
supercollider/supercollider,smoge,documentation,1,2,peripheral
supercollider/supercollider,smoge,other,1,1,peripheral
supercollider/supercollider,smoge,source,5,2,peripheral
supercollider/supercollider,scztt,config,11,66,core
supercollider/supercollider,scztt,documentation,33,68,core
supercollider/supercollider,scztt,other,991,122,core
supercollider/supercollider,scztt,source,824,204,core
supercollider/supercollider,scztt,test,27,9,core
supercollider/supercollider,elifieldsteel,other,19,23,core
supercollider/supercollider,Shu-AFK,other,1,1,peripheral
supercollider/supercollider,sirlensalot,other,12,1,peripheral
supercollider/supercollider,mossheim,other,849,687,core
supercollider/supercollider,mossheim,config,21,138,core
supercollider/supercollider,mossheim,documentation,49,306,core
supercollider/supercollider,mossheim,source,867,772,core
supercollider/supercollider,mossheim,test,17,7,core
supercollider/supercollider,miczac,other,47,34,core
supercollider/supercollider,miczac,documentation,2,2,core
supercollider/supercollider,miczac,source,1,1,core
supercollider/supercollider,madskjeldgaard,other,16,22,core
supercollider/supercollider,madskjeldgaard,source,4,1,core
supercollider/supercollider,Xeonacid,documentation,1,1,peripheral
supercollider/supercollider,totalgee,other,290,22,core
supercollider/supercollider,totalgee,source,21,14,core
supercollider/supercollider,totalgee,documentation,9,1,core
supercollider/supercollider,totalgee,config,4,2,core
supercollider/supercollider,dvzrv,other,7,3,core
supercollider/supercollider,dvzrv,documentation,11,21,core
supercollider/supercollider,dvzrv,source,4,4,core
supercollider/supercollider,dvzrv,config,1,1,core
supercollider/supercollider,gorenje,other,2,1,peripheral
supercollider/supercollider,mlang,other,27,15,core
supercollider/supercollider,mlang,source,49,7,core
supercollider/supercollider,jamiehodge,other,1,1,peripheral
supercollider/supercollider,pearcemerritt,other,1,1,peripheral
supercollider/supercollider,chkw-rks,other,3,3,peripheral
supercollider/supercollider,mttvn,other,1,1,peripheral
supercollider/supercollider,hectorgonzalezo,other,3,2,peripheral
supercollider/supercollider,olafklingt,other,2,2,peripheral
supercollider/supercollider,mstew2,other,1,1,peripheral
supercollider/supercollider,balzss,documentation,1,1,peripheral
supercollider/supercollider,grirgz,other,7,4,peripheral
supercollider/supercollider,mjsyts,other,1,1,peripheral
supercollider/supercollider,vitreo12,source,3,2,peripheral
supercollider/supercollider,vitreo12,other,1,1,peripheral
supercollider/supercollider,ibz,source,3,1,peripheral
supercollider/supercollider,tdug,other,5,2,peripheral
supercollider/supercollider,tdug,documentation,1,1,peripheral
supercollider/supercollider,novadeviator,other,5,7,peripheral
supercollider/supercollider,novadeviator,documentation,1,2,peripheral
supercollider/supercollider,avdrd,other,2,2,peripheral
supercollider/supercollider,Brandon-Yip,source,1,1,peripheral
supercollider/supercollider,forrcaho,other,3,5,peripheral
supercollider/supercollider,wolfgangschaltung,other,1,2,peripheral
supercollider/supercollider,alexhughk,other,1,2,peripheral
supercollider/supercollider,morfant,other,1,1,peripheral
supercollider/supercollider,miriamvoth,source,3,3,peripheral
supercollider/supercollider,miriamvoth,other,5,13,peripheral
supercollider/supercollider,jxa,other,1,1,peripheral
supercollider/supercollider,marcan,documentation,4,1,peripheral
supercollider/supercollider,marcan,source,8,4,peripheral
supercollider/supercollider,Sciss,source,1,1,peripheral
supercollider/supercollider,Sciss,other,6,7,peripheral
supercollider/supercollider,heretogo,other,1,1,peripheral
supercollider/supercollider,RhnSharma,other,1,1,peripheral
supercollider/supercollider,gusano,other,342,39,core
supercollider/supercollider,gusano,source,427,41,core
supercollider/supercollider,gusano,documentation,23,15,core
supercollider/supercollider,gusano,config,4,14,core
supercollider/supercollider,DoHITB,documentation,1,1,peripheral
supercollider/supercollider,JaimeClover,other,2,2,peripheral
supercollider/supercollider,nilninull,config,1,1,peripheral
supercollider/supercollider,nilninull,documentation,2,1,peripheral
supercollider/supercollider,nilninull,other,5,4,peripheral
supercollider/supercollider,nilninull,source,2,2,peripheral
supercollider/supercollider,danielmkarlsson,other,4,4,peripheral
supercollider/supercollider,laserbat,other,2,3,peripheral
supercollider/supercollider,laserbat,source,6,3,peripheral
supercollider/supercollider,laserbat,documentation,1,1,peripheral
supercollider/supercollider,smrg-lm,other,75,48,core
supercollider/supercollider,smrg-lm,documentation,3,6,core
supercollider/supercollider,smrg-lm,source,21,32,core
supercollider/supercollider,thormagnusson,other,7,7,peripheral
supercollider/supercollider,stevearc,other,2,2,peripheral
supercollider/supercollider,patrickdupuis,config,4,22,core
supercollider/supercollider,patrickdupuis,other,205,253,core
supercollider/supercollider,patrickdupuis,documentation,26,40,core
supercollider/supercollider,patrickdupuis,source,66,46,core
supercollider/supercollider,patrickdupuis,test,25,1,core
supercollider/supercollider,Dewb,other,1,1,peripheral
supercollider/supercollider,giuliomoro,documentation,7,3,peripheral
supercollider/supercollider,giuliomoro,source,24,3,peripheral
supercollider/supercollider,giuliomoro,other,20,1,peripheral
supercollider/supercollider,giuliomoro,config,1,1,peripheral
supercollider/supercollider,lukaprincic,other,2,3,peripheral
supercollider/supercollider,ooesili,source,1,1,peripheral
supercollider/supercollider,jmaibaum,documentation,1,1,peripheral
supercollider/supercollider,jhrr,other,1,1,peripheral
supercollider/supercollider,geoffroymontel,other,28,38,core
supercollider/supercollider,geoffroymontel,source,19,16,core
supercollider/supercollider,geoffroymontel,documentation,3,3,core
supercollider/supercollider,geoffroymontel,test,1,1,core
supercollider/supercollider,lilyinstarlight,source,1,1,peripheral
supercollider/supercollider,PoeppingT,other,1,1,peripheral
supercollider/supercollider,joslloand,other,2,1,peripheral
supercollider/supercollider,iani,other,3,6,peripheral
supercollider/supercollider,woolgathering,source,2,3,peripheral
supercollider/supercollider,woolgathering,other,2,2,peripheral
supercollider/supercollider,colin-axner,other,1,1,peripheral
supercollider/supercollider,fmiramar,other,1,2,peripheral
supercollider/supercollider,rbnpi,documentation,1,2,peripheral
supercollider/supercollider,RafaQ,other,2,2,peripheral
supercollider/supercollider,brunoruviaro,other,2,3,peripheral
supercollider/supercollider,TristanCacqueray,source,1,2,peripheral
supercollider/supercollider,miguel-negrao,documentation,6,8,core
supercollider/supercollider,miguel-negrao,other,74,42,core
supercollider/supercollider,miguel-negrao,source,36,28,core
supercollider/supercollider,miguel-negrao,config,1,2,core
supercollider/supercollider,davidgranstrom,other,13,15,peripheral
supercollider/supercollider,davidgranstrom,source,5,2,peripheral
supercollider/supercollider,eleses,other,14,44,core
supercollider/supercollider,eleses,source,1,2,core
supercollider/supercollider,frozenbears,other,2,8,peripheral
supercollider/supercollider,gurk,source,13,10,peripheral
supercollider/supercollider,gurk,other,4,3,peripheral
supercollider/supercollider,tsmtzs,other,1,1,peripheral
supercollider/supercollider,pmerrittpinterest,other,3,12,peripheral
supercollider/supercollider,claremacrae,source,3,6,peripheral
supercollider/supercollider,claremacrae,documentation,2,13,peripheral
supercollider/supercollider,noahadvs,other,1,1,peripheral
supercollider/supercollider,noahadvs,source,1,1,peripheral
supercollider/supercollider,nhthn,other,7,3,peripheral
supercollider/supercollider,nhthn,documentation,4,3,peripheral
supercollider/supercollider,nhthn,source,5,2,peripheral
supercollider/supercollider,nhthn,config,1,1,peripheral
supercollider/supercollider,snd1,source,14,1,peripheral
supercollider/supercollider,snd1,other,1,1,peripheral
supercollider/supercollider,htor,other,65,26,core
supercollider/supercollider,htor,config,1,2,core
supercollider/supercollider,htor,source,54,20,core
supercollider/supercollider,htor,documentation,14,7,core
supercollider/supercollider,musicmichaelc,other,1,8,peripheral
supercollider/supercollider,r-gr,source,3,1,peripheral
supercollider/supercollider,enrike,documentation,1,1,peripheral
supercollider/supercollider,weefuzzy,source,1,3,peripheral
supercollider/supercollider,apteryks,other,7,4,peripheral
supercollider/supercollider,apteryks,source,2,2,peripheral
supercollider/supercollider,khoin,other,2,3,peripheral
supercollider/supercollider,emlyn,documentation,1,1,peripheral
supercollider/supercollider,aspiers,other,4,23,core
supercollider/supercollider,aspiers,source,1,1,core
supercollider/supercollider,aspiers,config,1,2,core
supercollider/supercollider,colinsullivan,source,3,1,peripheral
supercollider/supercollider,smiarx,other,7,1,peripheral
supercollider/supercollider,smiarx,documentation,3,2,peripheral
supercollider/supercollider,smiarx,source,10,6,peripheral
supercollider/supercollider,sbl,other,2,2,peripheral
supercollider/supercollider,sbl,source,283,1,peripheral
supercollider/supercollider,ToldYaOnce,other,3,8,peripheral
supercollider/supercollider,catfact,source,1,1,peripheral
supercollider/supercollider,ritiek,documentation,1,2,peripheral
supercollider/supercollider,paullucas,source,4,1,peripheral
supercollider/supercollider,lvm,other,1,2,peripheral
supercollider/supercollider,mattkane218,other,2,1,peripheral
supercollider/supercollider,mattkane218,source,2,1,peripheral
supercollider/supercollider,timblechmann,source,4189,2232,core
supercollider/supercollider,timblechmann,documentation,183,450,core
supercollider/supercollider,timblechmann,other,1677,823,core
supercollider/supercollider,timblechmann,test,443,148,core
supercollider/supercollider,timblechmann,config,11,18,core
supercollider/supercollider,orbsmiv,documentation,3,6,peripheral
supercollider/supercollider,markwheeler,source,1,1,peripheral
supercollider/supercollider,shimpe,other,6,7,core
supercollider/supercollider,shimpe,source,21,40,core
supercollider/supercollider,shimpe,documentation,1,2,core
supercollider/supercollider,mrtnmgs,documentation,1,1,peripheral
supercollider/supercollider,wasamasa,other,1,1,peripheral
supercollider/supercollider,mneilsen,source,1,2,peripheral
supercollider/supercollider,simonvanderveldt,documentation,4,3,peripheral
supercollider/supercollider,simonvanderveldt,source,1,1,peripheral
supercollider/supercollider,g-roma,source,50,4,peripheral
supercollider/supercollider,g-roma,other,4,1,peripheral
supercollider/supercollider,g-roma,config,4,1,peripheral
supercollider/supercollider,g-roma,documentation,1,1,peripheral
supercollider/supercollider,widp,other,27,2,peripheral
supercollider/supercollider,widp,documentation,5,1,peripheral
supercollider/supercollider,vivid-synth,source,63,26,core
supercollider/supercollider,vivid-synth,other,57,22,core
supercollider/supercollider,vivid-synth,documentation,7,9,core
supercollider/supercollider,vivid-synth,config,1,1,core
supercollider/supercollider,brian235711,other,1,1,peripheral
supercollider/supercollider,fsateler,source,1,1,peripheral
supercollider/supercollider,fsateler,other,1,1,peripheral
supercollider/supercollider,AdrianBunk,source,1,1,peripheral
supercollider/supercollider,cianoc,other,9,16,peripheral
supercollider/supercollider,spluta,other,2,5,peripheral
supercollider/supercollider,dkmayer,other,2,5,peripheral
supercollider/supercollider,yurivict,source,1,2,peripheral
supercollider/supercollider,yurivict,documentation,3,1,peripheral
supercollider/supercollider,briansorahan,other,1,1,peripheral
supercollider/supercollider,kisielk,other,52,6,peripheral
supercollider/supercollider,kisielk,source,2,4,peripheral
supercollider/supercollider,hlolli,source,1,1,peripheral
supercollider/supercollider,bagong,source,623,32,core
supercollider/supercollider,bagong,other,128,75,core
supercollider/supercollider,bagong,config,2,10,core
supercollider/supercollider,bagong,documentation,26,94,core
supercollider/supercollider,bagong,test,22,3,core
